price,is_weekend_holiday,hour,day_of_week,month,is_dst
71.05,False,4,1,12,False
75.0,False,5,1,12,False
91.0,False,6,1,12,False
100.52,False,7,1,12,False
109.58,False,8,1,12,False
99.31,False,9,1,12,False
86.1,False,10,1,12,False
79.71,False,11,1,12,False
76.5,False,12,1,12,False
75.31,False,13,1,12,False
81.0,False,14,1,12,False
85.78,False,15,1,12,False
89.88,False,16,1,12,False
95.55,False,17,1,12,False
97.01,False,18,1,12,False
95.55,False,19,1,12,False
95.2,False,20,1,12,False
91.0,False,21,1,12,False
86.5,False,22,1,12,False
57.85,False,0,2,12,False
50.48,False,1,2,12,False
48.0,False,2,2,12,False
39.98,False,3,2,12,False
33.88,False,4,2,12,False
42.16,False,5,2,12,False
49.8,False,6,2,12,False
65.49,False,7,2,12,False
78.88,False,8,2,12,False
75.86,False,9,2,12,False
65.26,False,10,2,12,False
61.82,False,11,2,12,False
55.0,False,12,2,12,False
50.1,False,13,2,12,False
49.8,False,14,2,12,False
50.1,False,15,2,12,False
61.82,False,16,2,12,False
77.62,False,17,2,12,False
88.06,False,18,2,12,False
84.44,False,19,2,12,False
78.37,False,20,2,12,False
71.86,False,21,2,12,False
61.42,False,22,2,12,False
44.0,False,0,3,12,False
42.6,False,1,3,12,False
40.28,False,2,3,12,False
40.0,False,3,3,12,False
40.07,False,4,3,12,False
40.28,False,5,3,12,False
43.5,False,6,3,12,False
55.55,False,7,3,12,False
69.95,False,8,3,12,False
65.0,False,9,3,12,False
51.83,False,10,3,12,False
44.8,False,11,3,12,False
42.18,False,12,3,12,False
40.07,False,13,3,12,False
40.07,False,14,3,12,False
40.28,False,15,3,12,False
45.1,False,16,3,12,False
68.0,False,17,3,12,False
71.83,False,18,3,12,False
74.34,False,19,3,12,False
74.61,False,20,3,12,False
71.71,False,21,3,12,False
68.0,False,22,3,12,False
44.8,False,0,4,12,False
43.1,False,1,4,12,False
41.0,False,2,4,12,False
36.5,False,3,4,12,False
27.79,False,4,4,12,False
38.0,False,5,4,12,False
44.1,False,6,4,12,False
61.1,False,7,4,12,False
71.34,False,8,4,12,False
61.2,False,9,4,12,False
45.0,False,10,4,12,False
42.6,False,11,4,12,False
41.0,False,12,4,12,False
40.0,False,13,4,12,False
40.0,False,14,4,12,False
42.6,False,15,4,12,False
45.15,False,16,4,12,False
65.0,False,17,4,12,False
70.5,False,18,4,12,False
71.98,False,19,4,12,False
73.1,False,20,4,12,False
70.75,False,21,4,12,False
66.9,False,22,4,12,False
44.8,True,0,5,12,False
40.5,True,1,5,12,False
39.7,True,2,5,12,False
38.5,True,3,5,12,False
38.5,True,4,5,12,False
38.1,True,5,5,12,False
39.0,True,6,5,12,False
40.25,True,7,5,12,False
42.85,True,8,5,12,False
42.08,True,9,5,12,False
40.15,True,10,5,12,False
36.1,True,11,5,12,False
34.99,True,12,5,12,False
27.26,True,13,5,12,False
30.0,True,14,5,12,False
23.17,True,15,5,12,False
38.0,True,16,5,12,False
62.0,True,17,5,12,False
70.68,True,18,5,12,False
73.06,True,19,5,12,False
73.1,True,20,5,12,False
74.61,True,21,5,12,False
69.52,True,22,5,12,False
72.55,True,0,6,12,False
69.5,True,1,6,12,False
66.34,True,2,6,12,False
60.0,True,3,6,12,False
61.16,True,4,6,12,False
60.0,True,5,6,12,False
57.0,True,6,6,12,False
66.34,True,7,6,12,False
70.0,True,8,6,12,False
70.5,True,9,6,12,False
59.52,True,10,6,12,False
47.86,True,11,6,12,False
47.6,True,12,6,12,False
48.99,True,13,6,12,False
47.6,True,14,6,12,False
46.99,True,15,6,12,False
68.45,True,16,6,12,False
77.57,True,17,6,12,False
101.55,True,18,6,12,False
109.3,True,19,6,12,False
109.3,True,20,6,12,False
92.85,True,21,6,12,False
76.93,True,22,6,12,False
75.0,False,0,0,12,False
69.03,False,1,0,12,False
59.9,False,2,0,12,False
61.16,False,3,0,12,False
49.3,False,4,0,12,False
49.3,False,5,0,12,False
50.0,False,6,0,12,False
54.9,False,7,0,12,False
68.96,False,8,0,12,False
54.9,False,9,0,12,False
49.6,False,10,0,12,False
49.3,False,11,0,12,False
49.3,False,12,0,12,False
49.3,False,13,0,12,False
48.6,False,14,0,12,False
47.79,False,15,0,12,False
53.5,False,16,0,12,False
78.39,False,17,0,12,False
85.02,False,18,0,12,False
83.61,False,19,0,12,False
83.46,False,20,0,12,False
83.46,False,21,0,12,False
83.46,False,22,0,12,False
93.24,False,0,1,12,False
90.78,False,1,1,12,False
90.78,False,2,1,12,False
80.0,False,3,1,12,False
77.82,False,4,1,12,False
82.0,False,5,1,12,False
94.0,False,6,1,12,False
96.4,False,7,1,12,False
97.7,False,8,1,12,False
96.96,False,9,1,12,False
94.1,False,10,1,12,False
90.78,False,11,1,12,False
82.0,False,12,1,12,False
76.47,False,13,1,12,False
73.37,False,14,1,12,False
73.02,False,15,1,12,False
89.0,False,16,1,12,False
97.12,False,17,1,12,False
111.93,False,18,1,12,False
110.89,False,19,1,12,False
141.2,False,20,1,12,False
109.21,False,21,1,12,False
99.46,False,22,1,12,False
78.59,False,0,2,12,False
76.47,False,1,2,12,False
58.59,False,2,2,12,False
54.1,False,3,2,12,False
53.4,False,4,2,12,False
53.4,False,5,2,12,False
65.1,False,6,2,12,False
80.2,False,7,2,12,False
91.75,False,8,2,12,False
87.0,False,9,2,12,False
76.0,False,10,2,12,False
68.0,False,11,2,12,False
64.39,False,12,2,12,False
62.98,False,13,2,12,False
64.39,False,14,2,12,False
65.64,False,15,2,12,False
74.0,False,16,2,12,False
82.0,False,17,2,12,False
109.18,False,18,2,12,False
111.49,False,19,2,12,False
121.53,False,20,2,12,False
120.38,False,21,2,12,False
105.0,False,22,2,12,False
95.62,False,0,3,12,False
87.99,False,1,3,12,False
78.56,False,2,3,12,False
76.2,False,3,3,12,False
75.18,False,4,3,12,False
76.46,False,5,3,12,False
90.78,False,6,3,12,False
101.11,False,7,3,12,False
108.37,False,8,3,12,False
108.45,False,9,3,12,False
96.96,False,10,3,12,False
90.0,False,11,3,12,False
81.48,False,12,3,12,False
90.1,False,13,3,12,False
90.78,False,14,3,12,False
91.75,False,15,3,12,False
103.01,False,16,3,12,False
111.61,False,17,3,12,False
117.98,False,18,3,12,False
121.5,False,19,3,12,False
128.46,False,20,3,12,False
122.02,False,21,3,12,False
112.12,False,22,3,12,False
102.07,False,0,4,12,False
95.15,False,1,4,12,False
94.37,False,2,4,12,False
93.9,False,3,4,12,False
87.38,False,4,4,12,False
87.0,False,5,4,12,False
93.0,False,6,4,12,False
105.19,False,7,4,12,False
109.62,False,8,4,12,False
107.79,False,9,4,12,False
105.0,False,10,4,12,False
96.99,False,11,4,12,False
100.0,False,12,4,12,False
97.0,False,13,4,12,False
94.02,False,14,4,12,False
95.21,False,15,4,12,False
103.0,False,16,4,12,False
110.13,False,17,4,12,False
122.4,False,18,4,12,False
123.76,False,19,4,12,False
126.72,False,20,4,12,False
123.24,False,21,4,12,False
109.0,False,22,4,12,False
86.31,True,0,5,12,False
82.33,True,1,5,12,False
78.77,True,2,5,12,False
70.0,True,3,5,12,False
62.06,True,4,5,12,False
59.01,True,5,5,12,False
76.02,True,6,5,12,False
79.39,True,7,5,12,False
86.31,True,8,5,12,False
88.21,True,9,5,12,False
76.02,True,10,5,12,False
58.1,True,11,5,12,False
52.99,True,12,5,12,False
48.0,True,13,5,12,False
42.04,True,14,5,12,False
46.49,True,15,5,12,False
54.1,True,16,5,12,False
75.0,True,17,5,12,False
84.0,True,18,5,12,False
81.5,True,19,5,12,False
80.0,True,20,5,12,False
75.0,True,21,5,12,False
56.85,True,22,5,12,False
18.21,True,0,6,12,False
5.0,True,1,6,12,False
4.0,True,2,6,12,False
0.31,True,3,6,12,False
0.0,True,4,6,12,False
0.0,True,5,6,12,False
0.01,True,6,6,12,False
4.0,True,7,6,12,False
4.3,True,8,6,12,False
10.47,True,9,6,12,False
18.21,True,10,6,12,False
19.32,True,11,6,12,False
12.01,True,12,6,12,False
18.21,True,13,6,12,False
18.21,True,14,6,12,False
18.21,True,15,6,12,False
42.25,True,16,6,12,False
65.04,True,17,6,12,False
75.01,True,18,6,12,False
101.3,True,19,6,12,False
92.97,True,20,6,12,False
85.49,True,21,6,12,False
74.74,True,22,6,12,False
63.33,False,0,0,1,False
50.09,False,1,0,1,False
47.5,False,2,0,1,False
43.5,False,3,0,1,False
42.5,False,4,0,1,False
42.09,False,5,0,1,False
42.5,False,6,0,1,False
42.59,False,7,0,1,False
43.37,False,8,0,1,False
42.29,False,9,0,1,False
35.61,False,10,0,1,False
29.8,False,11,0,1,False
3.2,False,12,0,1,False
2.06,False,13,0,1,False
1.73,False,14,0,1,False
5.72,False,15,0,1,False
18.49,False,16,0,1,False
37.0,False,17,0,1,False
47.5,False,18,0,1,False
54.97,False,19,0,1,False
60.9,False,20,0,1,False
60.0,False,21,0,1,False
47.5,False,22,0,1,False
37.8,False,0,1,1,False
25.61,False,1,1,1,False
20.61,False,2,1,1,False
14.54,False,3,1,1,False
13.21,False,4,1,1,False
14.54,False,5,1,1,False
36.29,False,6,1,1,False
44.7,False,7,1,1,False
53.78,False,8,1,1,False
54.23,False,9,1,1,False
50.0,False,10,1,1,False
52.2,False,11,1,1,False
45.0,False,12,1,1,False
43.0,False,13,1,1,False
43.0,False,14,1,1,False
40.99,False,15,1,1,False
43.66,False,16,1,1,False
52.2,False,17,1,1,False
57.77,False,18,1,1,False
62.45,False,19,1,1,False
58.0,False,20,1,1,False
52.83,False,21,1,1,False
46.26,False,22,1,1,False
6.8,False,0,2,1,False
3.2,False,1,2,1,False
3.2,False,2,2,1,False
3.2,False,3,2,1,False
3.2,False,4,2,1,False
2.21,False,5,2,1,False
4.78,False,6,2,1,False
45.42,False,7,2,1,False
61.92,False,8,2,1,False
67.0,False,9,2,1,False
63.6,False,10,2,1,False
58.5,False,11,2,1,False
63.6,False,12,2,1,False
63.35,False,13,2,1,False
63.6,False,14,2,1,False
66.03,False,15,2,1,False
67.52,False,16,2,1,False
89.57,False,17,2,1,False
94.2,False,18,2,1,False
104.35,False,19,2,1,False
113.26,False,20,2,1,False
113.26,False,21,2,1,False
94.2,False,22,2,1,False
90.39,False,0,3,1,False
87.0,False,1,3,1,False
80.21,False,2,3,1,False
70.1,False,3,3,1,False
66.86,False,4,3,1,False
68.14,False,5,3,1,False
86.74,False,6,3,1,False
94.51,False,7,3,1,False
96.0,False,8,3,1,False
98.13,False,9,3,1,False
95.0,False,10,3,1,False
90.35,False,11,3,1,False
89.0,False,12,3,1,False
85.96,False,13,3,1,False
92.11,False,14,3,1,False
98.62,False,15,3,1,False
99.5,False,16,3,1,False
100.0,False,17,3,1,False
102.57,False,18,3,1,False
104.0,False,19,3,1,False
105.18,False,20,3,1,False
102.42,False,21,3,1,False
99.41,False,22,3,1,False
86.08,False,0,4,1,False
80.51,False,1,4,1,False
77.01,False,2,4,1,False
70.67,False,3,4,1,False
61.1,False,4,4,1,False
68.26,False,5,4,1,False
75.0,False,6,4,1,False
86.39,False,7,4,1,False
90.88,False,8,4,1,False
90.0,False,9,4,1,False
76.47,False,10,4,1,False
57.68,False,11,4,1,False
45.87,False,12,4,1,False
44.07,False,13,4,1,False
40.0,False,14,4,1,False
37.83,False,15,4,1,False
44.37,False,16,4,1,False
67.0,False,17,4,1,False
75.47,False,18,4,1,False
78.19,False,19,4,1,False
79.94,False,20,4,1,False
78.26,False,21,4,1,False
75.0,False,22,4,1,False
52.5,True,0,5,1,False
45.0,True,1,5,1,False
44.2,True,2,5,1,False
43.5,True,3,5,1,False
23.99,True,4,5,1,False
23.99,True,5,5,1,False
30.51,True,6,5,1,False
44.4,True,7,5,1,False
45.8,True,8,5,1,False
45.0,True,9,5,1,False
25.0,True,10,5,1,False
4.0,True,11,5,1,False
3.2,True,12,5,1,False
3.2,True,13,5,1,False
3.2,True,14,5,1,False
3.2,True,15,5,1,False
25.0,True,16,5,1,False
65.0,True,17,5,1,False
85.96,True,18,5,1,False
92.05,True,19,5,1,False
92.14,True,20,5,1,False
88.0,True,21,5,1,False
86.57,True,22,5,1,False
84.08,True,0,6,1,False
79.82,True,1,6,1,False
76.76,True,2,6,1,False
73.46,True,3,6,1,False
71.86,True,4,6,1,False
72.08,True,5,6,1,False
74.9,True,6,6,1,False
77.69,True,7,6,1,False
81.79,True,8,6,1,False
84.86,True,9,6,1,False
61.0,True,10,6,1,False
55.87,True,11,6,1,False
50.6,True,12,6,1,False
51.77,True,13,6,1,False
49.98,True,14,6,1,False
45.57,True,15,6,1,False
60.0,True,16,6,1,False
92.05,True,17,6,1,False
104.85,True,18,6,1,False
103.55,True,19,6,1,False
100.5,True,20,6,1,False
95.89,True,21,6,1,False
91.17,True,22,6,1,False
90.35,False,0,0,1,False
89.8,False,1,0,1,False
88.2,False,2,0,1,False
78.79,False,3,0,1,False
78.43,False,4,0,1,False
82.1,False,5,0,1,False
94.3,False,6,0,1,False
111.07,False,7,0,1,False
120.4,False,8,0,1,False
116.98,False,9,0,1,False
110.57,False,10,0,1,False
103.0,False,11,0,1,False
95.46,False,12,0,1,False
93.88,False,13,0,1,False
100.0,False,14,0,1,False
107.98,False,15,0,1,False
115.27,False,16,0,1,False
125.17,False,17,0,1,False
129.99,False,18,0,1,False
130.0,False,19,0,1,False
133.28,False,20,0,1,False
129.47,False,21,0,1,False
115.42,False,22,0,1,False
98.92,False,0,1,1,False
100.0,False,1,1,1,False
98.43,False,2,1,1,False
98.62,False,3,1,1,False
97.15,False,4,1,1,False
97.53,False,5,1,1,False
102.79,False,6,1,1,False
108.28,False,7,1,1,False
122.55,False,8,1,1,False
120.75,False,9,1,1,False
110.32,False,10,1,1,False
107.67,False,11,1,1,False
107.01,False,12,1,1,False
106.48,False,13,1,1,False
107.07,False,14,1,1,False
114.75,False,15,1,1,False
124.29,False,16,1,1,False
137.35,False,17,1,1,False
137.0,False,18,1,1,False
138.95,False,19,1,1,False
148.01,False,20,1,1,False
130.0,False,21,1,1,False
111.86,False,22,1,1,False
92.33,False,0,2,1,False
90.12,False,1,2,1,False
87.01,False,2,2,1,False
85.8,False,3,2,1,False
85.0,False,4,2,1,False
86.3,False,5,2,1,False
95.0,False,6,2,1,False
103.94,False,7,2,1,False
121.4,False,8,2,1,False
121.4,False,9,2,1,False
105.38,False,10,2,1,False
102.97,False,11,2,1,False
99.99,False,12,2,1,False
98.5,False,13,2,1,False
94.76,False,14,2,1,False
94.73,False,15,2,1,False
99.37,False,16,2,1,False
102.7,False,17,2,1,False
111.29,False,18,2,1,False
121.4,False,19,2,1,False
120.0,False,20,2,1,False
107.71,False,21,2,1,False
101.32,False,22,2,1,False
91.75,False,0,3,1,False
86.18,False,1,3,1,False
82.1,False,2,3,1,False
80.0,False,3,3,1,False
79.6,False,4,3,1,False
81.1,False,5,3,1,False
85.91,False,6,3,1,False
102.05,False,7,3,1,False
113.84,False,8,3,1,False
110.0,False,9,3,1,False
97.63,False,10,3,1,False
86.18,False,11,3,1,False
83.89,False,12,3,1,False
82.18,False,13,3,1,False
83.0,False,14,3,1,False
85.0,False,15,3,1,False
97.63,False,16,3,1,False
118.5,False,17,3,1,False
128.93,False,18,3,1,False
132.31,False,19,3,1,False
117.93,False,20,3,1,False
108.33,False,21,3,1,False
100.0,False,22,3,1,False
88.98,False,0,4,1,False
86.45,False,1,4,1,False
84.99,False,2,4,1,False
83.0,False,3,4,1,False
83.14,False,4,4,1,False
85.0,False,5,4,1,False
89.0,False,6,4,1,False
100.0,False,7,4,1,False
104.77,False,8,4,1,False
105.0,False,9,4,1,False
100.0,False,10,4,1,False
94.58,False,11,4,1,False
92.0,False,12,4,1,False
91.78,False,13,4,1,False
90.1,False,14,4,1,False
92.01,False,15,4,1,False
100.98,False,16,4,1,False
107.1,False,17,4,1,False
126.0,False,18,4,1,False
119.47,False,19,4,1,False
110.0,False,20,4,1,False
102.26,False,21,4,1,False
98.0,False,22,4,1,False
90.0,True,0,5,1,False
87.48,True,1,5,1,False
82.0,True,2,5,1,False
78.47,True,3,5,1,False
75.0,True,4,5,1,False
75.0,True,5,5,1,False
78.3,True,6,5,1,False
85.59,True,7,5,1,False
90.99,True,8,5,1,False
93.12,True,9,5,1,False
90.93,True,10,5,1,False
83.39,True,11,5,1,False
73.96,True,12,5,1,False
71.45,True,13,5,1,False
74.51,True,14,5,1,False
80.4,True,15,5,1,False
91.23,True,16,5,1,False
99.3,True,17,5,1,False
105.31,True,18,5,1,False
103.14,True,19,5,1,False
100.0,True,20,5,1,False
97.61,True,21,5,1,False
93.12,True,22,5,1,False
86.1,True,0,6,1,False
82.78,True,1,6,1,False
78.66,True,2,6,1,False
72.53,True,3,6,1,False
69.34,True,4,6,1,False
69.13,True,5,6,1,False
69.71,True,6,6,1,False
72.95,True,7,6,1,False
77.9,True,8,6,1,False
79.45,True,9,6,1,False
74.69,True,10,6,1,False
69.0,True,11,6,1,False
67.8,True,12,6,1,False
65.4,True,13,6,1,False
63.1,True,14,6,1,False
62.3,True,15,6,1,False
65.13,True,16,6,1,False
72.84,True,17,6,1,False
86.18,True,18,6,1,False
92.01,True,19,6,1,False
86.03,True,20,6,1,False
84.49,True,21,6,1,False
82.97,True,22,6,1,False
77.7,False,0,0,1,False
67.0,False,1,0,1,False
64.99,False,2,0,1,False
62.04,False,3,0,1,False
62.1,False,4,0,1,False
65.1,False,5,0,1,False
69.13,False,6,0,1,False
86.74,False,7,0,1,False
99.52,False,8,0,1,False
100.33,False,9,0,1,False
94.92,False,10,0,1,False
90.3,False,11,0,1,False
85.7,False,12,0,1,False
82.41,False,13,0,1,False
84.99,False,14,0,1,False
90.1,False,15,0,1,False
95.82,False,16,0,1,False
100.0,False,17,0,1,False
112.85,False,18,0,1,False
113.9,False,19,0,1,False
107.58,False,20,0,1,False
100.0,False,21,0,1,False
97.21,False,22,0,1,False
86.59,False,0,1,1,False
83.33,False,1,1,1,False
80.94,False,2,1,1,False
78.65,False,3,1,1,False
78.35,False,4,1,1,False
80.37,False,5,1,1,False
85.0,False,6,1,1,False
85.0,False,7,1,1,False
88.0,False,8,1,1,False
99.98,False,9,1,1,False
99.28,False,10,1,1,False
91.69,False,11,1,1,False
93.0,False,12,1,1,False
89.42,False,13,1,1,False
90.0,False,14,1,1,False
88.0,False,15,1,1,False
84.88,False,16,1,1,False
88.0,False,17,1,1,False
89.02,False,18,1,1,False
94.82,False,19,1,1,False
99.78,False,20,1,1,False
88.75,False,21,1,1,False
75.99,False,22,1,1,False
19.13,False,0,2,1,False
15.93,False,1,2,1,False
6.0,False,2,2,1,False
4.9,False,3,2,1,False
4.9,False,4,2,1,False
5.0,False,5,2,1,False
16.7,False,6,2,1,False
44.2,False,7,2,1,False
45.5,False,8,2,1,False
45.5,False,9,2,1,False
44.8,False,10,2,1,False
34.52,False,11,2,1,False
17.29,False,12,2,1,False
12.99,False,13,2,1,False
5.1,False,14,2,1,False
5.0,False,15,2,1,False
18.38,False,16,2,1,False
43.5,False,17,2,1,False
45.4,False,18,2,1,False
49.1,False,19,2,1,False
54.88,False,20,2,1,False
46.8,False,21,2,1,False
43.37,False,22,2,1,False
3.2,False,0,3,1,False
3.2,False,1,3,1,False
1.68,False,2,3,1,False
0.43,False,3,3,1,False
0.99,False,4,3,1,False
3.2,False,5,3,1,False
3.2,False,6,3,1,False
30.1,False,7,3,1,False
47.19,False,8,3,1,False
55.77,False,9,3,1,False
45.27,False,10,3,1,False
43.66,False,11,3,1,False
39.19,False,12,3,1,False
35.0,False,13,3,1,False
35.3,False,14,3,1,False
45.4,False,15,3,1,False
62.17,False,16,3,1,False
96.02,False,17,3,1,False
103.71,False,18,3,1,False
99.6,False,19,3,1,False
105.34,False,20,3,1,False
98.84,False,21,3,1,False
92.14,False,22,3,1,False
71.82,False,0,4,1,False
67.44,False,1,4,1,False
67.17,False,2,4,1,False
60.0,False,3,4,1,False
54.79,False,4,4,1,False
50.0,False,5,4,1,False
60.0,False,6,4,1,False
74.4,False,7,4,1,False
82.32,False,8,4,1,False
87.33,False,9,4,1,False
81.0,False,10,4,1,False
78.0,False,11,4,1,False
78.74,False,12,4,1,False
70.83,False,13,4,1,False
61.13,False,14,4,1,False
60.14,False,15,4,1,False
63.0,False,16,4,1,False
69.18,False,17,4,1,False
80.5,False,18,4,1,False
84.2,False,19,4,1,False
82.88,False,20,4,1,False
80.5,False,21,4,1,False
74.4,False,22,4,1,False
73.75,True,0,5,1,False
63.92,True,1,5,1,False
63.81,True,2,5,1,False
63.81,True,3,5,1,False
63.68,True,4,5,1,False
66.1,True,5,5,1,False
70.3,True,6,5,1,False
75.93,True,7,5,1,False
84.09,True,8,5,1,False
88.31,True,9,5,1,False
82.85,True,10,5,1,False
76.64,True,11,5,1,False
74.65,True,12,5,1,False
69.84,True,13,5,1,False
73.41,True,14,5,1,False
79.21,True,15,5,1,False
87.97,True,16,5,1,False
95.07,True,17,5,1,False
99.94,True,18,5,1,False
99.58,True,19,5,1,False
99.94,True,20,5,1,False
99.58,True,21,5,1,False
94.46,True,22,5,1,False
69.07,True,0,6,1,False
59.11,True,1,6,1,False
58.2,True,2,6,1,False
57.57,True,3,6,1,False
57.5,True,4,6,1,False
57.5,True,5,6,1,False
57.5,True,6,6,1,False
59.0,True,7,6,1,False
60.1,True,8,6,1,False
59.0,True,9,6,1,False
58.64,True,10,6,1,False
56.8,True,11,6,1,False
56.36,True,12,6,1,False
47.42,True,13,6,1,False
52.67,True,14,6,1,False
53.75,True,15,6,1,False
56.89,True,16,6,1,False
64.89,True,17,6,1,False
83.98,True,18,6,1,False
93.52,True,19,6,1,False
95.62,True,20,6,1,False
94.52,True,21,6,1,False
76.83,True,22,6,1,False
47.0,False,0,0,1,False
46.79,False,1,0,1,False
44.76,False,2,0,1,False
40.8,False,3,0,1,False
40.8,False,4,0,1,False
40.1,False,5,0,1,False
49.01,False,6,0,1,False
75.0,False,7,0,1,False
92.69,False,8,0,1,False
86.66,False,9,0,1,False
71.08,False,10,0,1,False
61.99,False,11,0,1,False
57.67,False,12,0,1,False
58.48,False,13,0,1,False
59.87,False,14,0,1,False
59.99,False,15,0,1,False
66.07,False,16,0,1,False
79.09,False,17,0,1,False
98.18,False,18,0,1,False
104.91,False,19,0,1,False
119.0,False,20,0,1,False
103.21,False,21,0,1,False
94.27,False,22,0,1,False
61.1,False,0,1,1,False
59.0,False,1,1,1,False
58.5,False,2,1,1,False
59.87,False,3,1,1,False
58.5,False,4,1,1,False
58.5,False,5,1,1,False
65.55,False,6,1,1,False
90.1,False,7,1,1,False
97.5,False,8,1,1,False
91.86,False,9,1,1,False
81.0,False,10,1,1,False
66.65,False,11,1,1,False
61.91,False,12,1,1,False
61.03,False,13,1,1,False
62.01,False,14,1,1,False
64.0,False,15,1,1,False
66.62,False,16,1,1,False
84.0,False,17,1,1,False
96.98,False,18,1,1,False
115.0,False,19,1,1,False
129.01,False,20,1,1,False
106.76,False,21,1,1,False
92.5,False,22,1,1,False
86.0,False,0,2,1,False
78.93,False,1,2,1,False
73.73,False,2,2,1,False
71.69,False,3,2,1,False
70.94,False,4,2,1,False
71.69,False,5,2,1,False
80.19,False,6,2,1,False
90.5,False,7,2,1,False
99.41,False,8,2,1,False
89.02,False,9,2,1,False
70.69,False,10,2,1,False
61.8,False,11,2,1,False
59.87,False,12,2,1,False
58.2,False,13,2,1,False
58.2,False,14,2,1,False
60.5,False,15,2,1,False
64.0,False,16,2,1,False
88.61,False,17,2,1,False
94.94,False,18,2,1,False
150.41,False,19,2,1,False
152.17,False,20,2,1,False
103.0,False,21,2,1,False
88.04,False,22,2,1,False
64.97,False,0,3,1,False
60.53,False,1,3,1,False
60.0,False,2,3,1,False
55.36,False,3,3,1,False
57.26,False,4,3,1,False
63.29,False,5,3,1,False
72.45,False,6,3,1,False
83.5,False,7,3,1,False
95.53,False,8,3,1,False
89.84,False,9,3,1,False
74.71,False,10,3,1,False
65.01,False,11,3,1,False
64.97,False,12,3,1,False
64.97,False,13,3,1,False
65.0,False,14,3,1,False
61.85,False,15,3,1,False
67.67,False,16,3,1,False
75.59,False,17,3,1,False
94.72,False,18,3,1,False
113.0,False,19,3,1,False
135.36,False,20,3,1,False
103.01,False,21,3,1,False
80.95,False,22,3,1,False
63.37,False,0,4,1,False
65.0,False,1,4,1,False
63.86,False,2,4,1,False
63.86,False,3,4,1,False
62.48,False,4,4,1,False
63.86,False,5,4,1,False
69.57,False,6,4,1,False
80.02,False,7,4,1,False
115.0,False,8,4,1,False
77.3,False,9,4,1,False
66.19,False,10,4,1,False
62.39,False,11,4,1,False
55.78,False,12,4,1,False
50.7,False,13,4,1,False
53.61,False,14,4,1,False
55.52,False,15,4,1,False
63.38,False,16,4,1,False
73.74,False,17,4,1,False
89.62,False,18,4,1,False
96.8,False,19,4,1,False
111.07,False,20,4,1,False
93.0,False,21,4,1,False
74.98,False,22,4,1,False
64.97,True,0,5,1,False
61.06,True,1,5,1,False
59.05,True,2,5,1,False
55.9,True,3,5,1,False
55.9,True,4,5,1,False
57.22,True,5,5,1,False
59.36,True,6,5,1,False
66.19,True,7,5,1,False
73.4,True,8,5,1,False
73.4,True,9,5,1,False
62.01,True,10,5,1,False
54.4,True,11,5,1,False
47.0,True,12,5,1,False
47.7,True,13,5,1,False
47.5,True,14,5,1,False
47.0,True,15,5,1,False
55.2,True,16,5,1,False
74.43,True,17,5,1,False
95.97,True,18,5,1,False
92.51,True,19,5,1,False
92.53,True,20,5,1,False
89.5,True,21,5,1,False
75.97,True,22,5,1,False
62.03,True,0,6,1,False
58.2,True,1,6,1,False
52.9,True,2,6,1,False
47.21,True,3,6,1,False
44.0,True,4,6,1,False
43.2,True,5,6,1,False
47.05,True,6,6,1,False
51.4,True,7,6,1,False
55.29,True,8,6,1,False
55.1,True,9,6,1,False
42.0,True,10,6,1,False
37.0,True,11,6,1,False
42.0,True,12,6,1,False
39.93,True,13,6,1,False
40.09,True,14,6,1,False
38.03,True,15,6,1,False
43.12,True,16,6,1,False
60.8,True,17,6,1,False
71.14,True,18,6,1,False
71.55,True,19,6,1,False
69.87,True,20,6,1,False
63.11,True,21,6,1,False
60.34,True,22,6,1,False
49.97,False,0,0,1,False
47.26,False,1,0,1,False
48.12,False,2,0,1,False
47.97,False,3,0,1,False
51.58,False,4,0,1,False
60.06,False,5,0,1,False
80.66,False,6,0,1,False
88.7,False,7,0,1,False
90.22,False,8,0,1,False
88.39,False,9,0,1,False
78.9,False,10,0,1,False
71.27,False,11,0,1,False
70.24,False,12,0,1,False
73.81,False,13,0,1,False
78.03,False,14,0,1,False
78.78,False,15,0,1,False
82.87,False,16,0,1,False
89.86,False,17,0,1,False
110.0,False,18,0,1,False
107.52,False,19,0,1,False
108.5,False,20,0,1,False
92.18,False,21,0,1,False
87.0,False,22,0,1,False
71.94,False,0,1,1,False
68.64,False,1,1,1,False
69.37,False,2,1,1,False
65.1,False,3,1,1,False
64.0,False,4,1,1,False
69.37,False,5,1,1,False
79.02,False,6,1,1,False
91.04,False,7,1,1,False
95.95,False,8,1,1,False
88.7,False,9,1,1,False
77.15,False,10,1,1,False
70.1,False,11,1,1,False
68.1,False,12,1,1,False
68.23,False,13,1,1,False
71.93,False,14,1,1,False
71.95,False,15,1,1,False
78.89,False,16,1,1,False
88.83,False,17,1,1,False
99.76,False,18,1,1,False
107.0,False,19,1,1,False
123.22,False,20,1,1,False
95.06,False,21,1,1,False
88.7,False,22,1,1,False
74.09,False,0,2,1,False
71.48,False,1,2,1,False
70.89,False,2,2,1,False
69.82,False,3,2,1,False
69.25,False,4,2,1,False
74.01,False,5,2,1,False
81.89,False,6,2,1,False
84.47,False,7,2,1,False
91.82,False,8,2,1,False
93.23,False,9,2,1,False
82.98,False,10,2,1,False
72.19,False,11,2,1,False
70.01,False,12,2,1,False
