Time,Value
14.100000000000001,1.0001515678640898
14.200000000000001,1.0001439888980446
14.3,1.000136788936091
14.4,1.000129949022594
14.5,1.0001234511502282
14.600000000000001,1.0001172782125116
14.700000000000001,1.000111413958717
14.8,1.000105842951042
14.9,1.0001005505239255
15.0,1.0000955227454011
15.100000000000001,1.0000907463803865
15.200000000000001,1.0000862088558122
15.3,1.0000818982274948
15.4,1.0000778031486706
15.5,1.000073912840104
15.600000000000001,1.0000702170616926
15.700000000000001,1.0000667060854942
15.8,1.000063370670103
15.9,1.0000602020363099
16.0,1.00005719184398
16.1,1.0000543321700879
16.2,1.000051615487852
16.3,1.000049034646914
16.400000000000002,1.0000465828545084
16.5,1.0000442536575769
16.6,1.0000420409257753
16.7,1.000039938835332
16.8,1.0000379418537149
16.900000000000002,1.0000360447250627
17.0,1.0000342424563489
17.1,0.9933710634913983
17.2,0.9869625417534629
17.3,0.9808093072415016
17.400000000000002,0.9749113108520704
17.5,0.969267807338649
17.6,0.9638773499510956
17.7,0.9587377967698735
17.8,0.9538463283227018
17.900000000000002,0.949199475679119
18.0,0.9447931578843164
18.1,0.9406227273346525
18.2,0.9366830215234456
18.3,0.9329684194994567
18.400000000000002,0.9294729013775839
18.5,0.9261901093118122
18.6,0.9231134084706636
18.7,0.9202359467294784
18.8,0.9175507119956972
18.900000000000002,0.9150505862977614
19.0,0.9127283959822463
19.1,0.9105769575668885
19.200000000000003,0.9085891189816458
19.3,0.9067577960909092
19.400000000000002,0.9050760045250108
19.5,0.9035368869577715
19.6,0.9021337360500642
19.700000000000003,0.9008600133393826
19.8,0.8997093643949696
19.900000000000002,0.8986756305802878
20.0,0.8977528577726328
20.1,0.8969353023865076
20.200000000000003,0.8962174350356964
20.3,0.8955939421512108
20.400000000000002,0.8950597258504218
20.5,0.8946099023284111
20.6,0.8942397990171853
20.700000000000003,0.8939449507329099
20.8,0.8937210950064842
20.900000000000002,0.893564166769131
21.0,0.8934702925425579
21.1,0.8934357842628766
21.200000000000003,0.8934571328489315
21.3,0.8935310016090169
21.400000000000002,0.8936542195650969
21.5,0.8938237747605035
21.6,0.8940368076055681
21.700000000000003,0.8942906043056058
21.8,0.8945825904069857
21.900000000000002,0.8949103244895613
22.0,0.8952714920273498
22.1,0.8956638994339378
22.200000000000003,0.8960854683045161
22.3,0.8965342298626147
22.400000000000002,0.8970083196164175
22.5,0.8975059722269008
22.6,0.8980255165878784
22.700000000000003,0.8985653711162868
22.8,0.899124039249637
22.900000000000002,0.8997001051464556
23.0,0.900292229584672
23.1,0.9008991460522641
23.200000000000003,0.9015196570239937
23.3,0.9021526304177376
23.400000000000002,0.9027969962237046
23.5,0.9034517432997226
23.6,0.9041159163257448
23.700000000000003,0.9047886129107601
23.8,0.9054689808453752
23.900000000000002,0.9061562154934675
24.0,0.9068495573164583
24.1,0.907548289523945
24.200000000000003,0.9082517358446242
24.3,0.9089592584116536
24.400000000000002,0.9096702557568168
24.5,0.9103841609080798
24.6,0.9111004395853549
24.700000000000003,0.9118185884895089
24.8,0.9125381336798781
24.900000000000002,0.9132586290357664
25.0,0.9139796547976181
25.1,0.9147008161837631
25.200000000000003,0.9154217420788296
25.3,0.9161420837901164
25.400000000000002,0.9168615138683972
25.5,0.9175797249898123
25.6,0.9182964288956691
25.700000000000003,0.919011355387138
25.8,0.9197242513719855
25.900000000000002,0.9204348799606343
26.0,0.9211430196089789
26.1,0.9218484633055243
26.200000000000003,0.9225510178005376
26.3,0.9232505028750272
26.400000000000002,0.9239467506474759
26.5,0.9246396049163669
26.6,0.9253289205366411
26.700000000000003,0.9260145628283253
26.8,0.9266964070156618
26.900000000000002,0.9273743376951574
27.0,0.9280482483310554
27.1,0.9287180407768105
27.200000000000003,0.9293836248212224
27.3,0.9300449177579541
27.400000000000002,0.930701843977228
27.5,0.9313543345785565
27.6,0.9320023270034227
27.700000000000003,0.9326457646868836
27.8,0.9332845967271255
27.900000000000002,0.9339187775720439
28.0,0.9345482667219783
28.1,0.9351730284477706
28.200000000000003,0.9357930315233608
28.3,0.936408248972177
28.400000000000002,0.9370186578266119
28.5,0.9376242388999159
28.6,0.9382249765698731
28.700000000000003,0.938820858573657
28.8,0.9394118758132943
28.900000000000002,0.9399980221711963
29.0,0.9405792943352436
29.1,0.9411556916329362
29.200000000000003,0.9417272158741484
29.3,0.9422938712020473
29.400000000000002,0.9428556639517615
29.5,0.9434126025164039
29.6,0.9439646972200744
29.700000000000003,0.9445119601974865
29.8,0.9450544052798827
29.900000000000002,0.9455920478869155
30.0,0.9461249049241937
30.1,0.9466529946862028
30.200000000000003,0.9471763367643293
30.3,0.9476949519597261
30.400000000000002,0.9482088622007748
30.5,0.9487180904649104
30.6,0.9492226607045865
30.700000000000003,0.9497225977771703
30.8,0.9502179273785677
30.900000000000002,0.9507086759803882
31.0,0.9511948707704702
31.1,0.9516765395965942
31.200000000000003,0.9521537109132239
31.3,0.9526264137311184
31.400000000000002,0.953094677569671
31.5,0.9535585324118344
31.6,0.9540180086615019
31.700000000000003,0.9544731371032175
31.8,0.9549239488640976
31.900000000000002,0.9553704753778506
32.0,0.9558127483507869
32.1,0.9562507997297185
32.2,0.9566846616716508
32.300000000000004,0.9571143665151749
32.4,0.9575399467534739
32.5,0.9579614350088592
32.6,0.9583788640087604
32.7,0.9587922665630914
32.800000000000004,0.9592016755429242
32.9,0.959607123860403
33.0,0.9600086444498322
33.1,0.9604062702498816
33.2,0.9608000341868478
33.300000000000004,0.9611899691589197
33.4,0.9615761080213941
33.5,0.9619584835727938
33.6,0.96233712854184
33.7,0.9627120755752361
33.800000000000004,0.9630833572262197
33.9,0.9634510059438426
34.0,0.963815054062941
34.1,0.9641755337947611
34.2,0.9647977131893591
34.300000000000004,0.9656660386027134
34.4,0.9667647771496999
34.5,0.9680781868110095
34.6,0.9695906710759957
34.7,0.9712869156427111
34.800000000000004,0.9731520056911609
34.9,0.975171523163804
35.0,0.9773316242858283
35.1,0.9796190982108121
35.2,0.9820214081747528
35.300000000000004,0.9845267168858665
35.4,0.9871238980815853
35.5,0.9898025362668944
35.6,0.9925529166319471
35.7,0.9953660070550403
35.800000000000004,0.9982334339515995
35.9,1.0011474535505056
36.0,1.0041009199824258
36.1,1.0070872513639368
36.2,1.010100394866012
36.300000000000004,1.0131347915727533
36.4,1.0161853417704318
36.5,1.0192473711602559
36.6,1.0223165983615226
36.7,1.0253891039645318
36.800000000000004,1.0284613013036472
36.9,1.031529909048537
37.0,1.0345919256540004
37.1,1.0376446056639468
37.2,1.0406854378310926
37.300000000000004,1.0437121249890027
37.4,1.0467225655956065
37.5,1.0497148368558094
37.6,1.0526871793240875
37.7,1.0556379828849232
37.800000000000004,1.0585657740087389
37.9,1.0614692041829052
38.0,1.0643470394208272
38.1,1.0671981507566013
38.2,1.0700215056379005
38.300000000000004,1.072816160135304
38.400000000000006,1.0755812518920138
38.5,1.078315993743645
38.6,1.0810196679433839
38.7,1.0836916209332395
38.800000000000004,1.0863312586072686
38.900000000000006,1.0889380420175214
39.0,1.0915114834780002
39.1,1.094051143026154
39.2,1.0965566252053283
39.300000000000004,1.0990275761351782
39.400000000000006,1.101463680840338
39.5,1.1038646608106335
39.6,1.106230271768852
39.7,1.108560301624557
39.800000000000004,1.1108545685946745
39.900000000000006,1.1131129194735971
40.0,1.115335228037388
40.1,1.117521393568297
40.2,1.1196713394872888
40.300000000000004,1.121785012083609
40.400000000000006,1.1238623793316032
40.5,1.1259034297860733
40.6,1.1279081715484125
40.7,1.129876631296612
40.800000000000004,1.131808853372999
40.900000000000006,1.1337048989242484
41.0,1.1355648450888147
41.1,1.1373887842274792
41.2,1.1391768231931851
41.300000000000004,1.140929082636764
41.400000000000006,1.1426456963455416
41.5,1.1443268106121476
41.6,1.1459725836311547
41.7,1.1475831849214406
41.800000000000004,1.1491587947724025
41.900000000000006,1.150699603712361
42.0,1.1522058119976777
42.1,1.1536776291212731
42.2,1.155115273339372
42.300000000000004,1.1565189712154356
42.400000000000006,1.157888957180348
42.5,1.1592254731080216
42.6,1.160528767905676
42.7,1.1617990971181145
42.800000000000004,1.1630367225453953
42.900000000000006,1.1642419118733447
43.0,1.1654149383164174
43.1,1.1665560802724455
43.2,1.1676656209888634
43.300000000000004,1.1687438482400223
43.400000000000006,1.169791054015242
43.5,1.1708075342172701
43.6,1.1717935883708406
43.7,1.172749519341045
43.800000000000004,1.1736756330612415
43.900000000000006,1.1745722382702444
44.0,1.1754396462585497
44.1,1.1762781706233594
44.2,1.1770881270321791
44.300000000000004,1.1778698329947708
44.400000000000006,1.1786236076432497
44.5,1.1793497715201209
44.6,1.180048646374054
44.7,1.1807205549632045
44.800000000000004,1.181365820865888
44.900000000000006,1.1819847682984235
45.0,1.1825777219399614
45.1,1.183145006764116
45.2,1.1836869478772278
45.300000000000004,1.1842038703630804
45.400000000000006,1.1846960991339013
45.5,1.185163958787479
45.6,1.1856077734702295
45.7,1.1860278667460509
45.800000000000004,1.1864245614708033
45.900000000000006,1.1867981796722582
46.0,1.1871490424353597
46.1,1.1874774697926465
46.2,1.1877837806196823
46.300000000000004,1.188068292535348
46.400000000000006,1.1883313218068499
46.5,1.1885731832593005
46.6,1.1887941901897334
46.7,1.1889946542854128
46.800000000000004,1.1891748855463036
46.900000000000006,1.189335192211571
47.0,1.1894758806899777
47.1,1.189597255494055
47.2,1.189699619177921
47.300000000000004,1.1897832722786263
47.400000000000006,1.189848513260908
47.5,1.1898956384652362
47.6,1.1899249420590408
47.7,1.1899367159910066
47.800000000000004,1.1899312499483303
47.900000000000006,1.1899088313168347
48.0,1.1898697451438356
48.1,1.1898142741036652
48.2,1.1897426984657524
48.300000000000004,1.189655296065166
48.400000000000006,1.1895523422755305
48.5,1.1894341099842232
48.6,1.1893008695697669
48.7,1.1891528888813347
48.800000000000004,1.1889904332202832
48.900000000000006,1.1888137653236361
49.0,1.1886231453494407
49.1,1.1884188308639219
49.2,1.1882010768303632
49.300000000000004,1.1879701355996417
49.400000000000006,1.1877262569023501
49.5,1.1874696878424413
49.6,1.18720067289233
49.7,1.1869194538893884
49.800000000000004,1.1866262700337797
49.900000000000006,1.1863213578875689
50.0,1.186004951375054
50.1,1.185677281784267
50.2,1.1853385777695895
50.300000000000004,1.184989065355433
50.400000000000006,1.1846289679409354
50.5,1.1842585063056275
50.6,1.1838778986160203
50.7,1.1834873604330753
50.800000000000004,1.183087104720509
50.900000000000006,1.1826773418538943
51.0,1.1822582796305197
51.1,1.181830123279965
51.2,1.1813930754753617
51.300000000000004,1.1809376188936354
51.400000000000006,1.1804548357726101
51.5,1.1799363916719354
51.6,1.179374519852482
51.7,1.1787620063344197
51.800000000000004,1.1780921755718725
51.900000000000006,1.177358876602465
52.0,1.1765564694873534
52.1,1.1756798118444873
52.2,1.1747242452875484
52.300000000000004,1.1736855816082858
52.400000000000006,1.1725600885746281
52.5,1.171344475255856
52.6,1.1700358768252823
52.7,1.1686318388274286
52.800000000000004,1.1671303009287435
52.900000000000006,1.1655295801974686
53.0,1.1638283539789436
53.1,1.1620256424476065
53.2,1.1601207909266207
53.300000000000004,1.1581134520711103
53.400000000000006,1.1560035680121457
53.5,1.1537913525566417
53.6,1.151477273533931
53.7,1.1490620353736034
53.800000000000004,1.1465465619918132
53.900000000000006,1.1439319800551213
54.0,1.1412196026824541
54.1,1.1384109136371985
54.2,1.1355075520530753
54.300000000000004,1.132511297729385
54.400000000000006,1.1294240570236282
54.5,1.1262478493624553
54.6,1.1229847943854177
54.7,1.1196370997301257
54.800000000000004,1.1162070494621403
54.900000000000006,1.112696993148247
55.0,1.1091093355676431
55.1,1.1054465270519915
55.2,1.1017110544422255
55.300000000000004,1.0979054326473812
55.400000000000006,1.094032196788567
55.5,1.090093894909402
55.6,1.0860930812328398
55.7,1.0820323099431988
55.800000000000004,1.077914129471419
55.900000000000006,1.0737410772610203
56.0,1.069515674991922
56.1,1.0652404242391655
56.2,1.0609178025436456
56.300000000000004,1.0565502598721643
56.400000000000006,1.0521402154444617
56.5,1.0476900549053314
56.6,1.0432021278204644
56.7,1.0386787454752855
56.800000000000004,1.0341221789567232
56.900000000000006,1.0295346574985749
57.0,1.0249183670718922
57.1,1.0202754492025936
57.2,1.0156079999993117
57.300000000000004,1.0109180693752926
57.400000000000006,1.0062076604489725
57.5,1.0014787291086595
57.6,0.9967331837275475
57.7,0.9919728850160612
57.800000000000004,0.9871996459993011
57.900000000000006,0.9824152321080909
58.0,0.9776213613728509
58.1,0.9728197047102132
58.2,0.9680118862929565
58.300000000000004,0.9631994839944831
58.400000000000006,0.9583840298996613
58.5,0.9535670108744488
58.6,0.9487498691872549
58.7,0.9439340031755317
58.800000000000004,0.9391207679515776
58.900000000000006,0.9343114761420052
59.0,0.9295073986557684
59.1,0.9247097654760601
59.2,0.919919766471781
59.300000000000004,0.9151385522246466
59.400000000000006,0.9103672348683434
59.5,0.9056068889364641
59.6,0.9008585522162502
59.7,0.8961232266054497
59.800000000000004,0.8914018789698563
59.900000000000006,0.8866954419993353
60.0,0.8820048150603655
60.1,0.8773308650433339
60.2,0.872674427203006
60.300000000000004,0.868036305990778
60.400000000000006,0.8634172758774721
60.5,0.8588180821655911
60.6,0.8542394417900822
60.7,0.8496820441067883
60.800000000000004,0.8451465516678797
60.900000000000006,0.8406336009836647
61.0,0.8361438032702745
61.1,0.8316777451828051
61.2,0.8272359895335805
61.300000000000004,0.8228190759952722
61.400000000000006,0.8184275217886777
61.5,0.8140618223550202
61.6,0.8097224520126832
61.7,0.8054098645983463
61.800000000000004,0.801124494092528
61.900000000000006,0.796866755229583
62.0,0.7926370440922348
62.1,0.7884357386907558
62.2,0.7842631995269342
62.300000000000004,0.7801197701429919
62.400000000000006,0.7760057776556368
62.5,0.7719215332754542
62.6,0.7678673328118553
62.7,0.7638434571638155
62.800000000000004,0.7598501727966476
62.900000000000006,0.755887732205062
63.0,0.7519563743627788
63.1,0.7480563251589576
63.2,0.7441877978217195
63.300000000000004,0.74035099332904
63.400000000000006,0.7365461008072902
63.5,0.7327732979177106
63.6,0.7290327512310986
63.7,0.7253246165909919
63.800000000000004,0.7216490394656312
63.900000000000006,0.7180061552889802
64.0,0.7143960897910822
64.10000000000001,0.7108189593180294
64.2,0.7072748711418166
64.3,0.7037639237603494
64.4,0.7002862071878717
64.5,0.6968418032360763
64.60000000000001,0.6934307857861525
64.7,0.6900532210520282
64.8,0.6867091678350509
64.9,0.6833986777703546
65.0,0.6801217955651487
65.10000000000001,0.6768785592291658
65.2,0.6736690002974947
65.3,0.6704931440460239
65.4,0.6673510096997156
65.5,0.6642426106339211
65.60000000000001,0.6611679545689491
65.7,0.6581270437580894
65.8,0.6551198751692913
65.9,0.6521464406606894
66.0,0.6492067271501677
66.10000000000001,0.6463007167791438
66.2,0.6434283870707539
66.3,0.6405897110826129
66.4,0.637784657554319
66.5,0.6350131910498689
66.60000000000001,0.6322752720951438
66.7,0.6295708573106235
66.8,0.6268998995394794
66.9,0.624262347971197
67.0,0.6216581482608682
67.10000000000001,0.6190872426442973
67.2,0.616549570049053
67.3,0.6140450662016016
67.4,0.6115736637306473
67.5,0.6091352922668062
67.60000000000001,0.6067298785387343
67.7,0.6043573464658275
67.8,0.6020176172476077
67.9,0.599710609449907
68.0,0.597436239087956
68.10000000000001,0.5951944197064837
68.2,0.5929850624569284
68.3,0.5908080761718595
68.4,0.5886635968039792
68.5,0.5865519733558474
68.60000000000001,0.5844737544290246
68.7,0.5824296754464345
68.8,0.5804206465794314
68.9,0.5784477413940858
69.0,0.5765121862183804
69.10000000000001,0.5746153502222857
69.2,0.5727587361952061
69.3,0.5709439719993594
69.4,0.5691728026727849
69.5,0.5674470831515045
69.60000000000001,0.5657687715766637
69.7,0.5641399231491133
69.8,0.5625626844907863
69.9,0.5610392884693551
70.0,0.5595720494400117
70.10000000000001,0.5581633588558099
70.2,0.5568156811958598
70.3,0.5555315501587728
70.4,0.5543135650671369
70.5,0.5531643874274538
70.60000000000001,0.5520867375888898
70.7,0.5510833914433905
70.8,0.5501571771091683
70.9,0.5493109715393139
71.0,0.5485476969972929
71.10000000000001,0.5478703173414077
71.2,0.5472818340609196
71.3,0.5467852820075014
71.4,0.5463837247670302
71.5,0.5460802496184997
71.60000000000001,0.5458779620290712
71.7,0.5457799796370503
71.8,0.5457894256779334
71.9,0.5459094218126819
72.0,0.5461430803221035
72.10000000000001,0.5464934956367279
72.2,0.5469637351778951
72.3,0.5475568294929929
72.4,0.5482757616759087
72.5,0.5491234560728232
72.60000000000001,0.5501027662834724
72.7,0.5512164624789092
72.8,0.5524672180685593
72.9,0.553857595761905
73.0,0.5553900330833279
73.10000000000001,0.5570668274123399
73.2,0.5588901206354518
73.3,0.5608618835100293
73.4,0.5629838998544076
73.5,0.565257750691983
73.60000000000001,0.5676847984896362
73.7,0.5702661716423226
73.8,0.5730027493656296
73.9,0.5758951471661627
74.0,0.5789437030654515
74.10000000000001,0.5821484647562879
74.2,0.5855091778707553
74.3,0.5890252755363943
74.4,0.5926958693908101
74.5,0.5965197422154368
74.60000000000001,0.6004953423361123
74.7,0.6046207799216562
74.8,0.6088938252919603
74.9,0.6133119093244707
75.0,0.6178721260227391
75.10000000000001,0.6225712372834329
75.2,0.6274056798693494
75.3,0.6323715745662227
75.4,0.6374647374710908
75.5,0.642680693330398
75.60000000000001,0.648014690817541
75.7,0.6534617196128839
75.8,0.6590165291249924
75.9,0.6646736486705217
76.0,0.6704274089122941
76.10000000000001,0.6762719643409919
76.2,0.682201316575799
76.3,0.6882093382533978
76.4,0.6942897972729595
76.5,0.7004363811670522
76.60000000000001,0.7066427213745263
76.7,0.7129024172010953
76.80000000000001,0.7192090592661429
76.9,0.7255562522497931
77.0,0.7319376367719905
77.10000000000001,0.7383469102547445
77.2,0.7447778466392648
77.30000000000001,0.7512243148509548
77.4,0.7576802959266472
77.5,0.7641398987396243
77.60000000000001,0.7705973742784583
77.7,0.7770471284552074
77.80000000000001,0.7834837334367138
77.9,0.7899019375094634
78.0,0.7962966735035057
78.10000000000001,0.8026630658142121
78.2,0.8089964360720898
78.30000000000001,0.8152923075204964
78.4,0.8215464081689194
78.5,0.8277546727955899
78.60000000000001,0.833913243877677
78.7,0.8400184715302814
78.80000000000001,0.8460669125370499
78.9,0.8520553285556067
79.0,0.8579806835802998
79.10000000000001,0.8638401407431299
79.2,0.8696310585313229
79.30000000000001,0.8753509864969526
79.4,0.8809976605304605
79.5,0.886568997765969
79.60000000000001,0.8920630911820547
79.7,0.8974782039572364
79.80000000000001,0.9028127636349311
79.9,0.9080653561481086
80.0,0.9132347197493947
80.10000000000001,0.9183197388879972
80.2,0.9233194380705863
80.30000000000001,0.9282329757391992
80.4,0.9330596381953765
80.5,0.9377988335960916
80.60000000000001,0.9424500860436268
80.7,0.9470130297883748
80.80000000000001,0.9514874035606158
80.9,0.9558730450446273
81.0,0.9601698855060282
81.10000000000001,0.964377944581032
81.2,0.9684973252342731
81.30000000000001,0.9725282088900713
81.4,0.976470850740392
81.5,0.9803255752313438
81.60000000000001,0.984092771728804
81.7,0.9877728903626747
81.80000000000001,0.9913664380483282
81.9,0.9948739746829953
82.0,0.9982961095141569
82.10000000000001,1.001633497676431
82.2,1.0048868368929649
82.30000000000001,1.0080568643369598
82.4,1.0111443536486464
82.5,1.0141501121027945
82.60000000000001,1.0170749779216683
82.7,1.0199198177282212
82.80000000000001,1.0226855241342518
82.9,1.0253730134582202
83.0,1.0279832235674278
83.10000000000001,1.0305171118393066
83.2,1.0329756532366274
83.30000000000001,1.0353598384915257
83.4,1.0376706723933486
83.5,1.0399091721754485
83.60000000000001,1.0420763659961814
83.7,1.044173291509508
83.80000000000001,1.0462009945207507
83.9,1.0481605277232031
84.0,1.0500529495114608
84.10000000000001,1.051879322867487
84.2,1.053640714315597
84.30000000000001,1.0553381929426984
84.4,1.056972829480286
84.5,1.0585456954448424
84.60000000000001,1.0600578623334502
84.7,1.0615104008715692
84.80000000000001,1.0629043803100786
84.9,1.0642408677688238
85.0,1.0655209276240452
85.10000000000001,1.0667456209371973
85.2,1.067916004922793
85.30000000000001,1.0690331324530318
85.4,1.0700980515970877
85.5,1.0711118095306449
85.60000000000001,1.0720754562085504
85.7,1.0729900478041514
85.80000000000001,1.0738566499212325
85.9,1.0746763405862159
86.0,1.0754502130295467
86.10000000000001,1.076179378266066
86.2,1.0768649674847417
86.30000000000001,1.0775081342584498
86.4,1.0781100565846113
86.5,1.0786719387674273
86.60000000000001,1.0791950131522379
86.7,1.0796805417221853
86.80000000000001,1.0801298175668839
86.9,1.0805441662322253
87.0,1.0809249469597637
87.10000000000001,1.0812735538233573
87.2,1.081591416769895
87.30000000000001,1.0818800025700124
87.4,1.0821408156837233
87.5,1.082375399044852
87.60000000000001,1.0825853347670658
87.7,1.082772244773195
87.80000000000001,1.0829377913483602
87.9,1.083083677616264
88.0,1.0832116479367957
88.10000000000001,1.0833234882218983
88.2,1.0834210261654313
88.30000000000001,1.0835061313815482
88.4,1.0835807154449006
88.5,1.083646731824792
88.60000000000001,1.0837061757042183
88.7,1.0837610836735967
88.80000000000001,1.083813533287862
88.9,1.0838656424745443
89.0,1.0839195687794216
89.10000000000001,1.0839775084353909
89.2,1.084041695239316
89.30000000000001,1.0841143992208182
89.4,1.0841979250862777
89.5,1.0842946104207194
89.60000000000001,1.0844068236297957
89.7,1.0845369616037344
89.80000000000001,1.0846874470849357
89.9,1.0848607257208547
90.0,1.0850592627839346
90.10000000000001,1.0852855395406449
90.2,1.0855420492521386
90.30000000000001,1.085831292789686
90.4,1.0861557738488448
90.5,1.0865179937473093
90.60000000000001,1.0869204457925201
90.7,1.0873656092064041
90.80000000000001,1.0878559425960435
90.9,1.0883938769606305
91.0,1.0889818082267313
91.10000000000001,1.0896220893056434
91.2,1.0903170216684928
91.30000000000001,1.0910688464366525
91.4,1.0918797349870917
91.5,1.0927517790743855
91.60000000000001,1.0936869804733655
91.7,1.094687240148793
91.80000000000001,1.09575434696106
91.9,1.0968899659198375
92.0,1.0980956260008805
92.10000000000001,1.0993727075449964
92.2,1.1007224292626028
92.30000000000001,1.1021458348725026
92.4,1.1036437794096448
92.5,1.1052169152438858
92.60000000000001,1.1068656778602874
92.7,1.1085902714614309
92.80000000000001,1.1103906544637276
92.9,1.1122665249728543
93.0,1.1142173063382634
93.10000000000001,1.116242132903199
93.2,1.1183398360846484
93.30000000000001,1.120508930936962
93.4,1.1227476033731292
93.5,1.1250536982384336
93.60000000000001,1.1274247084518045
93.7,1.1298577654498771
93.80000000000001,1.1323496311866823
93.9,1.1348966919569794
94.0,1.1374949543224204
94.10000000000001,1.1401400434258022
94.2,1.1428272039784428
94.30000000000001,1.1455513041980416
94.4,1.148306842958224
94.5,1.1510879603854516
94.60000000000001,1.1538884521035104
94.7,1.156701787280101
94.80000000000001,1.159521130574296
94.9,1.1623393680184022
95.0,1.165149136794187
95.10000000000001,1.1679428587831178
95.2,1.1707127776853394
95.30000000000001,1.1734509994151487
95.4,1.1761495353946154
95.5,1.1788003482849156
95.60000000000001,1.181395399620106
95.7,1.1839266987436352
95.80000000000001,1.1863863523967533
95.9,1.1887666142726028
96.0,1.1910599338320156
96.10000000000001,1.1932590036780748
96.2,1.1953568048066658
96.30000000000001,1.1973466490890747
96.4,1.1992222183988936
96.5,1.2009775998670151
96.60000000000001,1.2026073168326732
96.7,1.2041063551521527
96.80000000000001,1.205470184626479
96.9,1.206694775411558
97.0,1.207776609375345
97.10000000000001,1.2087126864634476
97.2,1.2095005262242309
97.30000000000001,1.2101381647246474
97.4,1.210624147156853
97.5,1.2109575164920099
97.60000000000001,1.2111377985809195
97.7,1.2111649841312389
97.80000000000001,1.211039508008456
97.9,1.2107622263134143
